baseMean,log2FoldChange,lfcSE,pvalue,padj,gene
803.81014221594,0.276809135486986,0.281294724683636,0.00477979430415047,0.548948233536633,MIR4426
10.6082205858907,-0.00512287523187674,0.0261938708390068,0.00393781467059342,0.548948233536633,MRGPRF
7.17136899614131,-0.00285199433726729,0.0256981136993443,0.00494302282046247,0.548948233536633,MROH9
44.80180787999,0.443593842953175,0.3809353277717,0.00433501405054429,0.548948233536633,MS4A4A
1353.72816682227,0.191001517673714,0.163942536632087,0.00457359600705453,0.548948233536633,MYL12B
20.2950496454134,-0.0116422080553355,0.029274939574294,0.00497915721741154,0.548948233536633,MYLPF
352.065397823014,0.149263179730111,0.0984157196003105,0.00357346834404788,0.548948233536633,NDUFV2
150.385264777871,0.18058142153325,0.123214786314952,0.00334511688574991,0.548948233536633,NGDN
36.2334320715274,-0.0154016982273708,0.032355572566042,0.00459802929280796,0.548948233536633,NR1I3
10.6782155210056,-0.00760263838737518,0.0270624584180874,0.00465002914970784,0.548948233536633,OR5C1
10.888607459369,-0.00471500506443054,0.0260812001321793,0.00485520544716791,0.548948233536633,PLA2G3
599.617405528055,0.104320369000561,0.0735977243986949,0.0049332991075628,0.548948233536633,PMPCB
129.243053165675,0.20847943968364,0.149135565607951,0.00348246707539711,0.548948233536633,POLE4
77.2234749188004,-0.153691805305076,0.105828860686888,0.00345025291844149,0.548948233536633,POLN
281.803926787891,0.108368238829341,0.0657072835546894,0.00355786049677593,0.548948233536633,PRPF4
353.274593906468,0.21386527084251,0.170067630666363,0.00395804934436129,0.548948233536633,PSMA6
894.212760786911,0.13529250791375,0.0867067915739334,0.00366886853041825,0.548948233536633,PSMA7
11.0816207469611,-0.00648659694633812,0.0266249538616414,0.00485285708360881,0.548948233536633,RGSL1
293.026441752133,0.150571056229083,0.117567661830481,0.00448542208199876,0.548948233536633,RNF7
1.16628927343871,-0.00266198574881084,0.0256672352214682,0.00474887209082084,0.548948233536633,RNVU1-8
1691.24330177664,0.502139343867856,0.395074791254309,0.00436871266518652,0.548948233536633,RPL31
888.404219878164,0.568193037871332,0.431953940171135,0.00424785260133429,0.548948233536633,RPL34
2725.86672367894,0.254379915124043,0.184407952934784,0.00385952370931462,0.548948233536633,RPL6
894.634745971656,0.275596953217079,0.229174239383899,0.00427022569185266,0.548948233536633,RPS10
2216.32092820826,0.248731507679951,0.18668065541286,0.00380861348779341,0.548948233536633,RPS13
2330.69930495718,0.383681144879587,0.28915867510018,0.0037765363241853,0.548948233536633,RPS15A
4939.23051747723,0.296209124336319,0.239753660252946,0.00409079380287414,0.548948233536633,RPS6
67.2319410871624,-0.00767399591237919,0.0270979598191558,0.00401015476688212,0.548948233536633,SEC14L5
36.0130503488916,-0.00681108107137062,0.0267506494654782,0.00391319613175088,0.548948233536633,SERPINE1
55.9942283622332,0.306895622538346,0.267550267298535,0.00419012175550563,0.548948233536633,SNORA25
254.991003547122,0.278409329648837,0.222198248120106,0.00398477512240685,0.548948233536633,SNRPD2
788.069916762654,0.111706366996718,0.067320438073725,0.00349677859984485,0.548948233536633,SNW1
247.887508643177,0.179200405821072,0.142130383791886,0.00418115054062093,0.548948233536633,SPAG7
798.103617635801,0.199819018541221,0.176275714405132,0.00468316235488917,0.548948233536633,SRP14
379.607318833682,0.166417463258143,0.152359317803431,0.00498631587814958,0.548948233536633,SSB
1366.00808829344,0.126315384558728,0.0786148087547284,0.0035151544328603,0.548948233536633,TERF2IP
